date,bank,bse50,chinext50,cni2000,csi100,csi1000,csi2000,csi300,csi500,csi800,csi_a50,csi_a500,csi_all,dividend,growth,lowvol,sme100,sse180,sse50,ssecomp,star100,star50,sz100,szcomponent,value300
2021-10-20,10440.03,,1.455,,6742.49,8242.67,,6506.78,8229.0,6851.47,,,7204.2,8816.33,3.649,15575.96,4.909,14547.91,4831.61,1.727,,1384.4,7.427,1.234,7755.82
2021-10-21,10663.7,,1.453,,6789.08,8220.88,,6530.53,8205.25,6865.6,,,7209.12,8880.34,3.636,15775.72,4.883,14629.54,4866.55,1.735,,1373.12,7.444,1.231,7887.41
2021-10-22,10680.77,,1.462,,6858.86,8149.61,,6573.54,8121.81,6883.03,,,7200.29,8722.28,3.649,15431.1,4.915,14698.11,4925.31,1.733,,1378.9,7.516,1.236,7883.26
2021-10-25,10682.59,,1.485,,6853.8,8252.63,,6602.85,8211.88,6924.61,,,7257.82,8731.51,3.707,15467.75,4.955,14775.44,4922.67,1.745,,1391.16,7.545,1.243,7900.1
2021-10-26,10677.92,,1.483,,6811.21,8226.69,,6581.07,8210.08,6906.88,,,7235.15,8692.37,3.69,15363.93,4.967,14722.04,4889.58,1.74,,1386.95,7.507,1.243,7851.97
2021-10-27,10587.83,,1.476,,6710.38,8144.36,,6494.97,8147.88,6825.66,,,7157.62,8560.98,3.672,15059.58,4.942,14563.36,4825.76,1.716,,1372.53,7.429,1.227,7760.1
2021-10-28,10518.15,,1.466,,6681.13,7962.82,,6449.85,8034.22,6766.7,,,7068.16,8366.86,3.641,14632.42,4.918,14470.25,4814.63,1.699,,1367.04,7.383,1.213,7676.11
2021-10-29,10471.37,,1.505,,6735.21,8091.74,,6509.03,8117.7,6830.77,,,7158.26,8408.64,3.722,14565.61,4.982,14604.9,4855.71,1.703,,1407.18,7.474,1.23,7647.56
2021-11-01,10592.63,,1.489,,6708.05,8168.77,,6485.05,8161.93,6820.6,,,7173.95,8451.95,3.693,14731.12,4.996,14530.73,4831.43,1.701,,1415.25,7.474,1.235,7681.35
2021-11-02,10285.16,,1.49,,6619.2,8073.45,,6417.63,8074.47,6749.17,,,7100.97,8279.75,3.698,14357.38,4.987,14366.32,4773.64,1.68,,1416.69,7.419,1.226,7515.99
2021-11-03,10281.02,,1.481,,6578.78,8091.63,,6392.79,8112.33,6737.04,,,7093.16,8388.37,3.691,14646.76,4.984,14279.76,4728.2,1.677,,1410.56,7.398,1.227,7547.35
2021-11-04,10238.66,,1.496,,6644.14,8199.55,,6455.95,8177.07,6800.47,,,7169.97,8390.62,3.735,14611.98,5.054,14382.7,4766.56,1.687,,1421.84,7.501,1.24,7539.4
2021-11-05,10197.34,,1.496,,6619.18,8096.44,,6420.95,8082.34,6753.4,,,7111.12,8268.52,3.721,14291.22,5.01,14302.35,4758.06,1.672,,1407.72,7.461,1.235,7470.15
2021-11-08,10152.46,,1.512,,6611.65,8132.95,,6428.69,8122.87,6767.77,,,7138.85,8319.45,3.755,14345.71,5.01,14320.26,4750.22,1.672,,1411.81,7.48,1.235,7475.92
2021-11-09,10157.84,,1.524,,6590.95,8252.43,,6426.95,8186.2,6779.2,,,7177.22,8362.64,3.78,14294.86,5.023,14313.48,4736.38,1.677,,1431.68,7.484,1.241,7457.29
2021-11-10,10124.81,,1.524,,6548.75,8256.09,,6393.06,8163.75,6747.65,,,7153.48,8354.03,3.776,14252.2,4.972,14218.93,4711.78,1.674,,1431.62,7.438,1.242,7422.55
2021-11-11,10392.87,,1.535,,6673.88,8320.19,,6495.78,8230.25,6842.98,,,7240.92,8477.22,3.808,14584.06,5.04,14443.57,4805.36,1.687,,1448.45,7.558,1.254,7632.5
2021-11-12,10355.32,,1.529,,6646.2,8434.22,,6482.15,8272.73,6840.71,,,7259.44,8419.29,3.808,14467.56,5.051,14414.17,4786.3,1.691,,1451.48,7.524,1.255,7588.02
2021-11-15,10413.87,,1.512,,6658.12,8410.94,,6474.2,8205.23,6820.71,,,7240.45,8432.9,3.775,14435.78,5.014,14386.42,4788.0,1.692,,1443.87,7.493,1.248,7588.33
2021-11-16,10348.69,,1.508,,6673.6,8315.28,,6475.45,8144.8,6809.48,,,7210.22,8386.54,3.76,14320.32,5.009,14368.93,4788.72,1.68,,1432.45,7.505,1.249,7540.12
2021-11-17,10269.31,,1.522,,6655.22,8464.2,,6478.98,8212.53,6826.0,,,7265.01,8456.54,3.8,14290.11,5.033,14358.3,4769.4,1.682,,1447.45,7.529,1.254,7522.56
2021-11-18,10197.42,,1.501,,6584.29,8452.92,,6415.21,8189.59,6770.53,,,7217.97,8450.33,3.751,14282.77,4.983,14234.02,4716.78,1.68,,1435.17,7.448,1.248,7464.92
2021-11-19,10312.26,,1.52,,6659.92,8550.4,,6484.85,8288.07,6845.96,,,7299.92,8569.74,3.795,14494.97,5.04,14397.09,4775.54,1.699,,1456.15,7.548,1.257,7577.6
2021-11-22,10213.33,,1.565,,6660.04,8707.74,,6514.47,8386.55,6889.5,,,7376.0,8583.29,3.887,14467.79,5.1,14430.62,4774.42,1.708,,1491.63,7.63,1.271,7529.35
2021-11-23,10230.97,,1.559,,6669.28,8701.57,,6515.73,8395.89,6892.39,,,7375.02,8632.31,3.872,14621.18,5.054,14472.04,4792.26,1.711,,1487.86,7.598,1.271,7544.43
2021-11-24,10241.81,,1.549,,6694.76,8698.52,,6520.12,8389.8,6894.66,,,7373.08,8673.88,3.852,14807.13,5.014,14478.74,4803.67,1.715,,1483.8,7.583,1.27,7540.16
2021-11-25,10209.13,,1.548,,6664.25,8684.58,,6493.31,8365.58,6868.39,,,7355.15,8636.33,3.858,14773.38,5.001,14444.39,4783.19,1.713,,1479.62,7.556,1.267,7507.03
2021-11-26,10127.36,,1.55,,6602.48,8701.05,,6445.15,8350.33,6826.92,,,7328.64,8573.86,3.854,14576.69,4.978,14330.41,4737.56,1.706,,1471.41,7.509,1.26,7428.7
2021-11-29,10083.89,,1.564,,6585.68,8765.74,,6433.61,8352.68,6818.19,,,7342.34,8519.97,3.882,14442.66,4.978,14316.65,4737.1,1.699,,1482.8,7.518,1.263,7396.56
2021-11-30,10057.65,,1.558,,6538.32,8825.42,,6407.89,8388.37,6804.9,,,7347.89,8545.09,3.879,14409.05,4.987,14256.08,4704.85,1.701,,1487.32,7.51,1.262,7393.08
2021-12-01,10127.56,,1.544,,6564.48,8827.09,,6423.57,8411.6,6822.1,,,7366.72,8645.65,3.855,14645.07,4.965,14310.68,4727.25,1.709,,1467.94,7.491,1.261,7474.4
2021-12-02,10164.68,,1.549,,6584.87,8731.17,,6439.9,8362.04,6825.09,,,7342.35,8664.03,3.843,14704.73,4.947,14364.94,4742.79,1.708,,1440.74,7.501,1.26,7543.47
2021-12-03,10231.18,,1.551,,6648.63,8792.24,,6499.38,8445.23,6889.34,,,7402.72,8724.55,3.861,14946.05,4.985,14495.6,4788.2,1.725,,1456.25,7.571,1.268,7609.48
2021-12-06,10282.22,,1.517,,6663.09,8663.81,,6488.25,8374.15,6866.08,,,7343.31,8627.77,3.774,14888.81,4.954,14487.4,4798.18,1.72,,1416.88,7.509,1.258,7661.81
2021-12-07,10384.47,,1.5,,6720.46,8526.5,,6527.34,8335.25,6889.38,,,7320.77,8672.96,3.742,15125.01,4.942,14587.52,4837.36,1.72,,1400.42,7.503,1.253,7759.88
2021-12-08,10388.79,,1.523,,6818.41,8681.12,,6625.25,8446.64,6989.96,,,7434.0,8680.77,3.797,15126.4,5.068,14776.34,4911.99,1.74,,1426.56,7.636,1.274,7776.13
2021-12-09,10488.24,,1.538,,6941.61,8691.35,,6735.01,8466.68,7081.52,,,7502.18,8691.85,3.841,15190.68,5.137,14975.17,4994.45,1.752,,1445.86,7.774,1.29,7866.77
2021-12-10,10463.36,,1.548,,6917.31,8710.38,,6703.75,8450.87,7053.4,,,7494.11,8671.21,3.861,15072.29,5.125,14922.76,4984.71,1.747,,1447.05,7.75,1.289,7820.45
2021-12-13,10382.08,,1.556,,6961.61,8749.58,,6741.79,8504.52,7094.53,,,7537.33,8668.71,3.882,15098.11,5.156,14986.32,5003.19,1.754,,1457.13,7.803,1.294,7838.51
2021-12-14,10241.47,,1.553,,6917.73,8746.21,,6696.56,8471.1,7051.56,,,7510.72,8579.78,3.877,14932.5,5.11,14884.7,4980.05,1.745,,1450.84,7.761,1.293,7741.88
2021-12-15,10228.49,,1.539,,6856.99,8717.45,,6638.48,8459.68,7002.55,,,7473.44,8618.4,3.843,15064.13,5.075,14781.54,4933.2,1.74,,1436.16,7.693,1.285,7743.24
2021-12-16,10301.77,,1.553,,6888.11,8772.67,,6676.72,8536.87,7048.46,,,7522.33,8746.26,3.87,15325.3,5.084,14859.36,4950.85,1.756,,1437.2,7.731,1.287,7830.32
2021-12-17,10260.65,,1.527,,6781.16,8650.11,,6570.67,8460.02,6948.02,,,7422.6,8690.14,3.813,15327.98,5.01,14637.03,4873.63,1.739,,1410.11,7.583,1.273,7771.08
2021-12-20,10250.34,,1.48,,6702.22,8494.35,,6472.08,8322.87,6841.77,,,7309.08,8612.89,3.695,15270.94,4.9,14479.48,4838.63,1.72,,1374.73,7.417,1.247,7725.8
2021-12-21,10294.43,,1.481,,6740.62,8600.73,,6515.93,8414.81,6895.1,,,7382.11,8786.27,3.72,15538.86,4.943,14578.8,4864.91,1.73,,1385.51,7.467,1.257,7803.81
2021-12-22,10215.26,,1.486,,6735.88,8690.34,,6517.22,8446.37,6902.32,,,7405.99,8753.01,3.735,15483.81,4.988,14516.0,4846.39,1.728,,1385.9,7.499,1.26,7750.98
2021-12-23,10223.83,,1.489,,6792.52,8692.36,,6562.68,8486.54,6946.79,,,7432.47,8787.0,3.745,15542.26,5.02,14632.55,4885.95,1.744,,1386.84,7.56,1.267,7792.27
2021-12-24,10188.25,,1.454,,6764.39,8521.36,,6526.35,8418.95,6904.29,,,7354.49,8734.74,3.661,15428.87,5.002,14586.05,4890.48,1.733,,1369.47,7.491,1.258,7741.34
2021-12-27,10138.01,,1.451,,6754.41,8521.17,,6523.67,8412.0,6900.77,,,7355.14,8786.42,3.654,15502.92,5.006,14547.86,4872.94,1.732,,1366.35,7.524,1.255,7763.37
2021-12-28,10178.54,,1.468,,6805.0,8616.61,,6572.26,8427.4,6942.89,,,7407.85,8742.46,3.696,15371.59,5.049,14646.58,4910.05,1.735,,1380.44,7.562,1.264,7783.64
2021-12-29,10066.62,,1.445,,6682.85,8607.74,,6476.14,8383.15,6856.86,,,7340.37,8716.05,3.645,15294.71,5.004,14442.31,4817.07,1.721,,1366.93,7.448,1.253,7703.34
2021-12-30,10115.82,,1.462,,6728.52,8683.55,,6526.57,8456.23,6911.79,,,7402.7,8738.62,3.688,15347.77,5.068,14528.31,4848.2,1.733,,1386.43,7.52,1.264,7736.3
2021-12-31,10109.48,,1.462,,6746.18,8777.57,,6551.59,8512.27,6942.92,,,7445.76,8825.94,3.687,15463.56,5.094,14590.74,4866.82,1.745,,1409.24,7.529,1.266,7776.46
2022-01-04,10139.64,,1.421,,6727.28,8747.7,,6521.61,8506.54,6917.67,,,7431.97,8932.42,3.613,15715.54,5.099,14509.64,4851.58,1.745,,1375.78,7.499,1.265,7820.43
2022-01-05,10323.1,,1.378,,6688.13,8527.02,,6455.77,8354.12,6834.77,,,7319.51,8907.44,3.51,15801.11,4.972,14416.5,4837.03,1.735,,1343.87,7.374,1.247,7872.78
2022-01-06,10266.71,,1.362,,6597.71,8595.88,,6389.61,8362.55,6783.19,,,7303.24,8947.43,3.476,15880.07,4.928,14288.1,4771.79,1.73,,1331.37,7.29,1.236,7819.27
2022-01-07,10426.87,,1.349,,6622.09,8418.56,,6395.1,8299.76,6775.28,,,7248.47,8972.28,3.44,16052.21,4.892,14323.91,4790.94,1.728,,1315.81,7.273,1.232,7936.4
2022-01-10,10467.87,,1.341,,6649.95,8474.98,,6423.84,8318.0,6801.99,,,7283.42,9059.6,3.435,16166.5,4.922,14385.48,4810.04,1.732,,1328.68,7.286,1.234,7977.61
2022-01-11,10585.86,,1.327,,6596.48,8379.11,,6362.48,8252.97,6739.85,,,7218.38,9100.38,3.391,16186.46,4.839,14286.76,4777.95,1.721,,1304.63,7.195,1.22,7977.08
2022-01-12,10560.08,,1.366,,6657.11,8524.66,,6425.88,8324.34,6804.87,,,7305.46,9059.41,3.477,16099.71,4.914,14398.61,4810.32,1.733,,1326.76,7.294,1.231,7958.58
2022-01-13,10561.36,,1.346,,6551.12,8377.02,,6320.24,8209.64,6697.35,,,7195.13,9031.93,3.425,16019.68,4.824,14198.36,4732.73,1.72,,1304.88,7.155,1.212,7906.73
2022-01-14,10328.77,,1.359,,6483.03,8410.53,,6268.27,8190.41,6651.75,,,7166.91,8870.12,3.454,15730.56,4.824,14013.27,4665.75,1.703,,1322.66,7.133,1.213,7735.08
2022-01-17,10315.65,,1.386,,6532.28,8555.96,,6322.04,8279.15,6712.44,,,7251.58,8895.84,3.515,15786.08,4.91,14074.84,4678.62,1.709,,1348.89,7.233,1.226,7757.79
2022-01-18,10529.71,,1.371,,6600.96,8501.74,,6383.13,8285.28,6762.81,,,7263.08,8983.96,3.491,15979.84,4.94,14258.61,4737.81,1.72,,1352.96,7.277,1.231,7892.94
2022-01-19,10589.58,,1.34,,6569.39,8399.37,,6339.41,8233.93,6717.54,,,7214.17,9043.52,3.42,16158.34,4.877,14225.19,4737.32,1.72,,1334.55,7.191,1.225,7926.59
2022-01-20,10800.88,,1.339,,6661.51,8210.26,,6396.61,8162.24,6749.5,,,7179.75,9009.3,3.408,16117.05,4.884,14368.01,4806.45,1.721,,1316.34,7.229,1.228,8045.04
2022-01-21,10744.47,,1.327,,6611.67,8096.45,,6338.0,8069.51,6684.14,,,7103.04,8939.15,3.369,15968.57,4.83,14263.25,4784.2,1.706,,1300.6,7.167,1.215,7970.05
2022-01-24,10732.56,,1.339,,6603.64,8136.62,,6347.85,8072.56,6692.66,,,7114.73,8897.92,3.393,15995.99,4.876,14266.43,4770.84,1.703,,1318.08,7.191,1.212,7966.5
2022-01-25,10559.21,,1.307,,6464.13,7816.28,,6204.24,7800.41,6523.69,,,6899.57,8590.18,3.3,15535.41,4.76,13951.65,4674.53,1.662,,1287.09,7.032,1.184,7777.58
2022-01-26,10578.35,,1.32,,6520.74,7857.91,,6249.15,7845.08,6568.59,,,6945.18,8644.26,3.329,15656.67,4.799,14057.64,4702.36,1.672,,1286.45,7.064,1.181,7834.46
2022-01-27,10531.03,,1.278,,6399.8,7626.79,,6126.57,7640.74,6429.85,,,6776.55,8527.77,3.225,15506.99,4.691,13841.58,4636.31,1.648,,1250.36,6.905,1.158,7738.25
2022-01-28,10379.41,,1.276,,6315.46,7640.92,,6052.16,7611.38,6364.2,,,6742.46,8486.86,3.229,15343.91,4.666,13603.24,4539.38,1.631,,1238.94,6.861,1.158,7639.09
2022-02-07,10698.4,,1.28,,6411.65,7738.02,,6145.41,7722.52,6461.06,,,6840.41,8708.55,3.242,15788.86,4.703,13894.87,4628.91,1.656,,1243.37,6.914,1.158,7866.37
2022-02-08,10853.49,,1.24,,6373.89,7758.84,,6111.84,7798.37,6448.9,,,6847.94,8901.55,3.16,16140.94,4.61,13928.63,4632.25,1.672,,1213.57,6.793,1.147,7985.39
2022-02-09,10805.56,,1.254,,6434.67,7902.18,,6169.25,7915.0,6517.98,,,6935.5,8942.88,3.197,16223.38,4.675,14030.6,4666.52,1.682,,1219.85,6.872,1.154,7985.72
2022-02-10,10898.16,,1.227,,6412.97,7862.94,,6153.07,7912.06,6504.38,,,6915.05,9039.89,3.139,16452.83,4.652,14050.52,4674.77,1.689,,1197.59,6.819,1.15,8061.42
2022-02-11,11012.06,,1.186,,6375.38,7707.59,,6102.06,7801.64,6441.67,,,6824.35,9021.44,3.047,16498.41,4.589,13994.53,4671.5,1.682,,1178.83,6.722,1.142,8112.29
2022-02-14,10758.61,,1.181,,6307.92,7677.15,,6036.14,7744.59,6377.42,,,6775.8,8881.85,3.031,16168.38,4.573,13815.95,4613.66,1.665,,1178.68,6.654,1.134,7911.46
2022-02-15,10622.74,,1.221,,6360.16,7807.31,,6100.34,7819.29,6443.75,,,6848.45,8844.9,3.123,16035.82,4.66,13904.96,4637.34,1.674,,1212.63,6.768,1.144,7846.84
2022-02-16,10723.87,,1.223,,6388.57,7871.14,,6124.06,7832.88,6465.51,,,6887.39,8924.66,3.122,16217.36,4.659,13976.0,4661.35,1.677,,1207.02,6.781,1.144,7903.62
2022-02-17,10752.72,,1.234,,6396.63,7912.23,,6138.88,7829.13,6476.71,,,6900.33,8884.73,3.144,16146.84,4.697,14000.05,4665.95,1.679,,1217.37,6.815,1.151,7882.68
2022-02-18,10892.4,,1.228,,6431.01,7946.41,,6168.15,7905.74,6515.29,,,6940.11,9055.08,3.138,16495.61,4.698,14098.67,4701.09,1.694,,1213.89,6.825,1.151,7990.5
2022-02-21,10839.96,,1.21,,6393.5,8037.14,,6145.71,7942.86,6504.49,,,6962.26,9113.32,3.108,16538.34,4.718,14045.47,4674.4,1.692,,1203.03,6.808,1.153,7966.19
2022-02-22,10786.61,,1.196,,6299.69,7976.48,,6065.93,7847.61,6421.59,,,6883.06,9036.47,3.068,16381.62,4.662,13880.65,4611.17,1.675,,1193.34,6.705,1.146,7875.83
2022-02-23,10692.56,,1.235,,6349.25,8164.04,,6130.77,7966.35,6497.07,,,6986.19,9011.52,3.155,16218.98,4.755,13978.0,4634.53,1.686,,1240.81,6.831,1.154,7846.85
2022-02-24,10540.84,,1.209,,6216.95,7982.92,,6006.47,7824.61,6369.22,,,6839.05,8837.11,3.085,15909.31,4.671,13714.78,4547.73,1.66,,1224.59,6.673,1.131,7699.08
2022-02-25,10490.82,,1.244,,6269.88,8067.12,,6064.96,7887.71,6428.67,,,6905.65,8834.91,3.165,15888.25,4.716,13805.19,4571.43,1.668,,1250.68,6.758,1.144,7682.44
2022-02-28,10479.63,,1.253,,6278.39,8130.54,,6075.87,7926.89,6445.13,,,6928.01,8841.6,3.192,15895.22,4.728,13839.92,4579.15,1.67,,1259.46,6.76,1.145,7677.19
2022-03-01,10576.82,,1.253,,6347.41,8141.08,,6126.31,7950.88,6490.45,,,6970.3,8916.87,3.202,16055.24,4.721,13993.49,4645.9,1.689,,1248.81,6.81,1.147,7750.8
2022-03-02,10538.87,,1.229,,6278.62,8124.49,,6071.83,7952.26,6446.85,,,6940.39,8976.29,3.14,16191.36,4.67,13917.97,4618.48,1.689,,1240.0,6.726,1.142,7723.82
2022-03-03,10625.26,,1.21,,6245.68,8045.93,,6036.06,7934.11,6414.5,,,6900.39,9071.77,3.098,16427.0,4.609,13874.26,4603.39,1.687,,1219.38,6.637,1.13,7786.61
2022-03-04,10522.59,,1.184,,6155.76,7935.2,,5962.86,7869.67,6342.93,,,6815.99,9028.08,3.05,16295.73,4.555,13729.31,4551.81,1.668,,1212.6,6.529,1.12,7709.33
2022-03-07,10316.41,,1.131,,5947.58,7764.44,,5772.36,7702.6,6156.82,,,6639.24,8930.33,2.913,16151.2,4.401,13371.99,4421.44,1.639,,1179.23,6.276,1.091,7567.61
2022-03-08,10094.07,,1.116,,5858.05,7529.38,,5656.47,7437.14,6011.5,,,6466.9,8622.97,2.872,15635.54,4.284,13131.01,4359.74,1.603,,1146.06,6.141,1.083,7363.51
2022-03-09,9930.35,,1.109,,5816.41,7447.0,,5604.69,7293.39,5941.64,,,6395.87,8512.39,2.845,15477.86,4.308,13000.02,4321.12,1.586,,1138.57,6.09,1.045,7240.4
2022-03-10,10009.33,,1.139,,5900.18,7618.47,,5692.87,7419.85,6037.41,,,6511.22,8618.34,2.918,15611.71,4.335,13143.59,4360.18,1.593,,1162.47,6.225,1.06,7273.2
2022-03-11,10071.56,,1.151,,5913.7,7660.39,,5711.02,7488.31,6065.44,,,6545.66,8674.16,2.959,15692.1,4.353,13177.99,4363.49,1.6,,1170.39,6.255,1.063,7308.32
2022-03-14,9827.47,,1.11,,5713.65,7451.99,,5536.28,7314.18,5890.63,,,6358.95,8486.13,2.853,15386.62,4.226,12815.8,4238.92,1.562,,1135.18,6.054,1.034,7144.45
2022-03-15,9383.05,,1.086,,5448.54,7093.55,,5283.06,6899.41,5605.5,,,6054.17,7961.91,2.774,14494.29,4.064,12178.76,4017.42,1.492,,1102.07,5.815,1.003,6735.59
2022-03-16,9717.61,,1.15,,5695.72,7334.27,,5511.51,7120.66,5832.8,,,6287.36,8151.1,2.924,14849.29,4.182,12697.96,4203.06,1.53,,1134.38,6.065,1.023,6997.21
2022-03-17,9798.66,,1.186,,5819.11,7471.88,,5619.74,7249.34,5945.16,,,6405.41,8295.15,3.006,15036.45,4.29,12878.33,4276.59,1.549,,1151.74,6.191,1.047,7076.69
2022-03-18,10012.0,,1.19,,5862.83,7538.53,,5657.15,7324.17,5989.93,,,6459.67,8513.55,3.019,15440.23,4.282,13019.38,4330.05,1.567,,1153.36,6.25,1.054,7247.7
2022-03-21,9884.29,,1.185,,5830.05,7620.76,,5647.66,7355.08,5988.34,,,6486.43,8549.05,3.02,15376.09,4.3,12967.74,4298.71,1.569,,1161.43,6.231,1.053,7174.54
2022-03-22,10069.54,,1.169,,5835.5,7586.83,,5643.08,7354.12,5984.47,,,6475.29,8693.85,2.981,15674.44,4.282,12988.12,4311.59,1.574,,1143.28,6.206,1.052,7281.7
2022-03-23,9991.39,,1.182,,5867.98,7634.51,,5671.23,7400.37,6016.19,,,6506.73,8717.27,3.012,15674.68,4.298,13033.8,4334.98,1.578,,1153.13,6.261,1.059,7266.26
2022-03-24,10027.84,,1.179,,5835.58,7562.03,,5637.79,7337.93,5977.04,,,6454.4,8687.94,3.001,15579.93,4.255,12963.37,4315.82,1.573,,1143.54,6.215,1.049,7249.12
2022-03-25,10020.8,,1.149,,5726.34,7473.27,,5536.04,7250.17,5877.91,,,6364.79,8680.91,2.938,15613.76,4.179,12757.02,4245.68,1.561,,1115.61,6.082,1.033,7186.43
2022-03-28,10060.03,,1.125,,5692.51,7415.67,,5501.41,7267.57,5853.43,,,6334.08,8787.43,2.878,15947.02,4.128,12743.09,4240.86,1.561,,1099.35,5.989,1.018,7238.8
2022-03-29,10080.04,,1.124,,5669.96,7370.23,,5482.42,7232.62,5831.29,,,6302.5,8771.41,2.877,15888.54,4.12,12695.98,4224.47,1.557,,1088.47,5.984,1.017,7222.97
2022-03-30,10212.37,,1.177,,5846.63,7522.63,,5641.61,7376.98,5987.76,,,6454.29,8884.37,2.99,16146.92,4.223,13003.15,4333.47,1.588,,1121.31,6.174,1.042,7371.15
2022-03-31,10356.6,,1.161,,5815.58,7421.06,,5599.84,7315.78,5942.13,,,6404.24,8984.14,2.949,16330.1,4.17,12919.38,4308.7,1.581,,1099.68,6.115,1.034,7396.34
2022-04-01,10551.21,,1.163,,5906.65,7421.65,,5670.87,7361.53,6008.3,,,6449.61,9075.86,2.956,16623.89,4.207,13086.12,4374.72,1.6,,1097.8,6.196,1.04,7500.27
2022-04-06,10719.85,,1.147,,5891.5,7412.62,,5654.55,7352.75,5993.44,,,6445.36,9228.91,2.921,16918.02,4.183,13051.75,4356.82,1.605,,1066.86,6.16,1.037,7587.14
2022-04-07,10603.64,,1.125,,5824.64,7258.49,,5581.96,7196.21,5904.33,,,6331.82,9050.61,2.859,16622.25,4.141,12904.62,4314.14,1.581,,1044.26,6.077,1.022,7479.37
2022-04-08,10690.2,,1.127,,5861.68,7205.56,,5612.01,7199.14,5929.1,,,6334.43,9147.2,2.854,16837.75,4.132,13002.83,4348.34,1.593,,1035.36,6.096,1.021,7577.66
2022-04-11,10536.63,,1.074,,5697.55,6934.65,,5438.64,6974.49,5745.5,,,6132.58,8944.7,2.733,16567.87,3.994,12639.62,4230.75,1.562,,996.57,5.912,0.992,7443.42
2022-04-12,10548.17,,1.1,,5813.71,7029.28,,5544.63,7086.7,5852.83,,,6239.64,8918.97,2.795,16566.82,4.042,12845.68,4301.91,1.573,,1002.3,6.001,1.009,7483.33
2022-04-13,10542.57,,1.081,,5776.8,6889.01,,5491.49,6991.89,5791.47,,,6153.9,8901.44,2.743,16450.44,3.992,12763.97,4284.11,1.562,,972.46,5.932,0.992,7440.2
2022-04-14,10512.29,,1.077,,5848.2,6969.56,,5560.25,7087.03,5865.47,,,6229.32,9113.74,2.737,16764.1,4.024,12938.83,4352.95,1.579,,983.28,5.989,1.002,7509.48
2022-04-15,10676.12,,1.074,,5840.74,6876.81,,5556.51,7022.55,5849.84,,,6184.75,9059.72,2.732,16682.32,4.0,12946.82,4355.9,1.574,,981.05,5.97,0.998,7538.39
2022-04-18,10405.13,,1.083,,5782.64,6932.64,,5526.9,7026.54,5826.77,,,6184.21,8938.87,2.763,16433.68,4.039,12810.88,4292.2,1.559,,1012.55,5.999,0.998,7372.6
2022-04-19,10387.84,,1.065,,5739.42,6954.35,,5485.13,7047.81,5797.3,,,6172.14,9043.84,2.723,16633.9,4.022,12725.2,4253.32,1.562,,997.76,5.946,0.994,7359.09
2022-04-20,10279.95,,1.019,,5653.28,6832.13,,5400.3,6891.32,5698.34,,,6072.13,8781.69,2.621,16206.89,3.977,12576.83,4214.36,1.542,,981.21,5.832,0.976,7234.17
2022-04-21,10245.57,,0.999,,5571.75,6555.36,,5300.87,6663.54,5573.67,,,5902.7,8578.26,2.566,15914.06,3.884,12364.45,4158.14,1.509,,965.29,5.703,0.956,7163.58
2022-04-22,10419.23,,0.995,,5617.77,6457.42,,5323.98,6642.05,5588.08,,,5887.29,8689.32,2.549,16210.67,3.853,12425.42,4182.81,1.516,,949.52,5.701,0.965,7263.64
2022-04-25,9976.73,,0.939,,5358.54,5953.04,,5060.86,6212.51,5292.09,,,5530.48,8233.13,2.409,15567.09,3.648,11846.41,3988.52,1.451,,891.3,5.427,0.925,6943.56
2022-04-26,9950.41,,0.934,,5342.56,5772.48,,5020.03,6055.86,5228.54,,,5428.77,8076.49,2.39,15449.35,3.575,11765.56,3984.98,1.425,,874.93,5.374,0.908,6873.9
2022-04-27,9963.57,,0.987,,5480.2,6073.77,,5167.83,6290.99,5393.6,,,5619.44,8167.79,2.52,15566.79,3.738,12042.45,4064.51,1.456,,913.6,5.568,0.916,6932.42
2022-04-28,10144.9,,0.967,,5522.43,6022.91,,5201.75,6270.16,5416.85,,,5616.37,8273.82,2.472,15904.91,3.753,12160.02,4116.79,1.468,,910.2,5.568,0.911,7019.97
2022-04-29,10115.7,,1.013,,5629.52,6287.5,,5330.21,6513.93,5568.02,,,5799.84,8512.35,2.571,16180.37,3.918,12385.85,4172.74,1.501,,954.64,5.771,0.943,7097.63
2022-05-05,10088.04,,0.992,,5603.53,6400.45,,5322.45,6582.01,5575.09,,,5837.34,8567.94,2.534,16207.82,3.917,12386.35,4166.19,1.514,,963.72,5.735,0.943,7103.49
2022-05-06,9876.32,,0.972,,5457.72,6322.03,,5187.9,6439.77,5438.88,,,5717.29,8347.17,2.494,15731.66,3.83,12049.37,4045.46,1.48,,949.87,5.598,0.925,6929.37
2022-05-09,9738.37,,0.962,,5402.09,6408.74,,5146.36,6492.92,5415.82,,,5726.6,8370.78,2.477,15825.13,3.801,11981.21,4008.82,1.478,,954.41,5.539,0.925,6892.64
2022-05-10,9816.28,,0.988,,5454.17,6529.25,,5203.05,6588.87,5480.26,,,5807.35,8374.9,2.525,15979.49,3.845,12103.24,4043.39,1.49,,980.03,5.61,0.932,6941.19
2022-05-11,9770.64,,1.023,,5527.03,6587.16,,5278.25,6645.31,5551.88,,,5872.8,8368.13,2.603,15960.02,3.926,12219.88,4077.5,1.499,,1010.59,5.72,0.947,6928.05
2022-05-12,9709.34,,1.023,,5494.48,6622.44,,5254.96,6652.07,5534.43,,,5873.96,8348.17,2.609,15968.41,3.913,12161.6,4048.55,1.501,,1021.33,5.71,0.947,6880.61
